CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb
7060,L4_4.3.3.3.1,2021_Kelly,7060,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.47,L4_4.3.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7060.log,0.114128,0.0571506
5290,hepta_1713,2020_Townsend,5290,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-4.91,hepta_1713,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1713.log,0.114157,0.0582233
6297,L1_2.3.4.3.3.1,2021_Kelly,6297,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.49,L1_2.3.4.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6297.log,0.114182,0.0447536
4347,hepta_770,2020_Townsend,4347,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.69,hepta_770,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_770.log,0.114215,0.0515526
6760,L1_9.4.3.3.1.2,2021_Kelly,6760,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.01,L1_9.4.3.3.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6760.log,0.114237,0.0486872
4604,hepta_1027,2020_Townsend,4604,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,-10,hepta_1027,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1027.log,0.114301,0.05275
6158,L1_15.2.4.2.3.2,2021_Kelly,6158,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.06,L1_15.2.4.2.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6158.log,0.114329,0.055258
5461,hepta_1884,2020_Townsend,5461,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-6.74,hepta_1884,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1884.log,0.114341,0.0539091
6970,L3_4.3.3.3.1,2021_Kelly,6970,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.07,L3_4.3.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6970.log,0.114352,0.0706713
6535,L1_5.4.2.1.3.1,2021_Kelly,6535,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.38,L1_5.4.2.1.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6535.log,0.114354,0.0558542
4718,hepta_1141,2020_Townsend,4718,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.01,hepta_1141,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1141.log,0.114376,0.0446594
3681,hepta_104,2020_Townsend,3681,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.34,hepta_104,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_104.log,0.114423,0.0512518
6441,L1_4.3.1.1.3.1,2021_Kelly,6441,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.36,L1_4.3.1.1.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6441.log,0.11444,0.0522594
5976,L1_13.1.1.1.1.2,2021_Kelly,5976,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.49,L1_13.1.1.1.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5976.log,0.114461,0.0470178
4145,hepta_568,2020_Townsend,4145,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.16,hepta_568,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_568.log,0.114483,0.0403465
3663,hepta_86,2020_Townsend,3663,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-5.78,hepta_86,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_86.log,0.114525,0.0477967
5261,hepta_1684,2020_Townsend,5261,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-10,hepta_1684,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1684.log,0.114571,0.0532739
6373,L1_3.4.1.4.4.1,2021_Kelly,6373,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.31,L1_3.4.1.4.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6373.log,0.114612,0.0546304
4159,hepta_582,2020_Townsend,4159,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.79,hepta_582,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_582.log,0.114636,0.0422036
4659,hepta_1082,2020_Townsend,4659,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.8,hepta_1082,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1082.log,0.114642,0.0416468
4497,hepta_920,2020_Townsend,4497,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.41,hepta_920,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_920.log,0.114677,0.0544159
6426,L1_4.2.2.3.3.1,2021_Kelly,6426,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.58,L1_4.2.2.3.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6426.log,0.114697,0.07144
3706,hepta_129,2020_Townsend,3706,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.94,hepta_129,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_129.log,0.114703,0.0529433
3707,hepta_130,2020_Townsend,3707,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.93,hepta_130,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_130.log,0.114703,0.0437954
4658,hepta_1081,2020_Townsend,4658,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.38,hepta_1081,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1081.log,0.114732,0.0448477
1189,1.2-16,2016_Furukawa,1189,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.34,1.2-16,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.2-16.log,0.11476,0.0425739
4212,hepta_635,2020_Townsend,4212,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.04,hepta_635,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_635.log,0.114762,0.0425399
3859,hepta_282,2020_Townsend,3859,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-4.79,hepta_282,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_282.log,0.114786,0.0522417
4864,hepta_1287,2020_Townsend,4864,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-6.05,hepta_1287,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1287.log,0.114786,0.041716
4172,hepta_595,2020_Townsend,4172,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.31,hepta_595,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_595.log,0.11491,0.03667
1616,2.3-11Me,2016_Furukawa,1616,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5.09,2.3-11Me,/media/liuwei/1T/water/pdb_log/2016_Furukawa/2.3-11Me.log,0.114959,0.0547032
3670,hepta_93,2020_Townsend,3670,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.12,hepta_93,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_93.log,0.115012,0.0578024
5327,hepta_1750,2020_Townsend,5327,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.73,hepta_1750,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1750.log,0.115025,0.0376774
5538,hepta_1961,2020_Townsend,5538,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-10,hepta_1961,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1961.log,0.115035,0.0442176
5147,hepta_1570,2020_Townsend,5147,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.27,hepta_1570,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1570.log,0.11506,0.0483596
6466,L1_4.4.3.4.1.1,2021_Kelly,6466,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.14,L1_4.4.3.4.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6466.log,0.11509,0.055256
3921,hepta_344,2020_Townsend,3921,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-10,hepta_344,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_344.log,0.115104,0.0475747
5550,hepta_1973,2020_Townsend,5550,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.83,hepta_1973,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1973.log,0.115117,0.0482338
6629,L1_7.2.4.2.4.1,2021_Kelly,6629,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.19,L1_7.2.4.2.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6629.log,0.115137,0.0545358
7030,L4_2.3.4.1.1,2021_Kelly,7030,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.42,L4_2.3.4.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7030.log,0.115148,0.0676915
3698,hepta_121,2020_Townsend,3698,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-6.03,hepta_121,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_121.log,0.115173,0.0647671
4607,hepta_1030,2020_Townsend,4607,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.11,hepta_1030,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1030.log,0.115215,0.047384
5581,hepta_2004,2020_Townsend,5581,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.58,hepta_2004,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_2004.log,0.115242,0.0474574
3902,hepta_325,2020_Townsend,3902,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C1=O,-5.3,hepta_325,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_325.log,0.115271,0.0470613
6827,L2_3.3.3.1.1,2021_Kelly,6827,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.2,L2_3.3.3.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6827.log,0.11536,0.0570113
4668,hepta_1091,2020_Townsend,4668,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.16,hepta_1091,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1091.log,0.115417,0.0463047
3887,hepta_310,2020_Townsend,3887,CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.79,hepta_310,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_310.log,0.115504,0.0418729
3765,hepta_188,2020_Townsend,3765,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_188,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_188.log,0.115514,0.0454166
4865,hepta_1288,2020_Townsend,4865,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.04,hepta_1288,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1288.log,0.115515,0.0648158
1167,1.1-34,2016_Furukawa,1167,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-6.58,1.1-34,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.1-34.log,0.115527,0.0440204
4653,hepta_1076,2020_Townsend,4653,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.06,hepta_1076,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1076.log,0.115543,0.0469683
6097,L1_14.4.4.2.1.2,2021_Kelly,6097,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.53,L1_14.4.4.2.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6097.log,0.115547,0.0507429
5019,hepta_1442,2020_Townsend,5019,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.37,hepta_1442,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1442.log,0.115572,0.0408034
5225,hepta_1648,2020_Townsend,5225,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.18,hepta_1648,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1648.log,0.115584,0.0470424
4013,hepta_436,2020_Townsend,4013,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-4.83,hepta_436,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_436.log,0.115593,0.0469635
3993,hepta_416,2020_Townsend,3993,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.67,hepta_416,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_416.log,0.11566,0.041892
4112,hepta_535,2020_Townsend,4112,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.45,hepta_535,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_535.log,0.11569,0.0468887
5539,hepta_1962,2020_Townsend,5539,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-10,hepta_1962,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1962.log,0.11574,0.0439841
5789,L1_10.2.2.3.3.2,2021_Kelly,5789,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.4,L1_10.2.2.3.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5789.log,0.115757,0.0453969
4206,hepta_629,2020_Townsend,4206,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.55,hepta_629,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_629.log,0.115812,0.0529439
5158,hepta_1581,2020_Townsend,5158,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.67,hepta_1581,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1581.log,0.115815,0.0462516
5456,hepta_1879,2020_Townsend,5456,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,-5.06,hepta_1879,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1879.log,0.115876,0.0603774
