CycPeptMPDB_ID,Source,Original_Name_in_Source_Literature,Monomer_Length,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA
2953,2020_Townsend,hexa_439,6,Circle,0.127745,0.0421629,-22.9288,8.349,7.166,1.183,0.0935882,0.039227,8.287,7.04,1.247
2954,2020_Townsend,hexa_440,6,Circle,0.139362,0.0340968,-24.4149,8.401,7.178,1.223,0.138714,0.0400934,8.134,7.102,1.032
2955,2020_Townsend,hexa_441,6,Circle,0.159201,0.0396895,-23.1062,8.573,7.389,1.184,0.161644,0.0526281,8.209,7.148,1.061
2956,2020_Townsend,hexa_442,6,Circle,0.155741,0.0422469,-27.0857,8.161,6.986,1.175,0.125656,0.0330143,7.974,7.029,0.945
2957,2020_Townsend,hexa_443,6,Circle,0.133017,0.0391109,-23.9729,8.358,7.148,1.21,0.130844,0.0475151,8.45,7.263,1.187
2958,2020_Townsend,hexa_444,6,Circle,0.167291,0.0521777,-23.545,8.508,7.305,1.203,0.144577,0.0375813,8.476,7.393,1.083
2959,2020_Townsend,hexa_445,6,Circle,0.146564,0.0383565,-29.1241,8.58,7.465,1.115,0.165328,0.0584776,8.193,7.153,1.04
2960,2020_Townsend,hexa_446,6,Circle,0.151151,0.042762,-21.7985,8.485,7.322,1.163,0.189969,0.0690631,8.359,7.263,1.096
2961,2020_Townsend,hexa_447,6,Circle,0.112196,0.0358711,-33.1696,8.555,7.449,1.106,0.113486,0.0313753,8.096,7.122,0.974
2962,2020_Townsend,hexa_448,6,Circle,0.157228,0.0400931,,,,,0.206098,0.0635548,8.344,7.215,1.129
2963,2020_Townsend,hexa_449,6,Circle,0.189098,0.0574131,-34.3114,8.568,7.156,1.412,0.152251,0.0465231,7.728,6.509,1.219
2964,2020_Townsend,hexa_450,6,Circle,0.230997,0.0825764,-27.5347,8.009,6.759,1.25,0.156096,0.0455715,8.061,6.952,1.109
2965,2020_Townsend,hexa_451,6,Circle,0.189477,0.0544996,-35.41,8.553,7.252,1.301,0.166893,0.046244,7.833,6.703,1.13
2966,2020_Townsend,hexa_452,6,Circle,0.213959,0.0934924,-24.3495,8.275,7.156,1.119,0.12845,0.0361013,8.359,7.267,1.092
2967,2020_Townsend,hexa_453,6,Circle,0.151222,0.0520283,-20.6217,8.263,7.145,1.118,0.110363,0.0403767,8.092,7.134,0.958
2968,2020_Townsend,hexa_454,6,Circle,0.164441,0.0601451,-27.7777,8.416,7.226,1.19,0.116884,0.0481445,8.144,7.128,1.016
2969,2020_Townsend,hexa_455,6,Circle,0.15329,0.0394756,-22.1238,8.341,7.294,1.047,0.226538,0.0805438,8.402,7.264,1.138
2970,2020_Townsend,hexa_456,6,Circle,0.176505,0.0669007,-18.8325,8.432,7.297,1.135,0.154743,0.0624509,8.158,7.072,1.086
2971,2020_Townsend,hexa_457,6,Circle,0.15374,0.043345,-20.1343,8.351,7.289,1.062,0.130078,0.0415607,8.46,7.336,1.124
2972,2020_Townsend,hexa_458,6,Circle,0.223374,0.0791412,-27.9105,8.144,6.954,1.19,0.173315,0.0421355,8.077,6.976,1.101
2973,2020_Townsend,hexa_459,6,Circle,0.175987,0.0524776,-41.3397,8.557,7.203,1.354,0.145049,0.0671933,8.386,7.295,1.091
2974,2020_Townsend,hexa_460,6,Circle,0.142547,0.0454487,-26.6238,8.452,7.181,1.271,0.16618,0.0728224,8.29,7.065,1.225
2975,2020_Townsend,hexa_461,6,Circle,0.161867,0.0418908,-31.4846,8.485,7.286,1.199,0.150771,0.0395596,8.088,6.915,1.173
2976,2020_Townsend,hexa_462,6,Circle,0.144998,0.0487661,,,,,0.143236,0.0515458,8.149,7.126,1.023
2977,2020_Townsend,hexa_463,6,Circle,0.209048,0.0913873,-17.8054,8.231,7.178,1.053,0.10957,0.0362426,8.13,7.089,1.041
2978,2020_Townsend,hexa_464,6,Circle,0.15075,0.0421368,-28.072,8.442,7.194,1.248,0.148174,0.0375666,8.178,6.957,1.221
2979,2020_Townsend,hexa_465,6,Circle,0.168212,0.048061,-25.8941,8.337,7.1,1.237,0.187842,0.0603325,8.139,6.99,1.149
2980,2020_Townsend,hexa_466,6,Circle,0.139427,0.0592952,-24.63,8.381,7.216,1.165,0.13097,0.0349049,8.394,7.497,0.897
2981,2020_Townsend,hexa_467,6,Circle,0.165278,0.0473431,-21.189,8.525,7.44,1.085,0.167311,0.0525854,8.578,7.559,1.019
2982,2020_Townsend,hexa_468,6,Circle,0.13437,0.0396332,-26.7948,8.534,7.571,0.963,0.170313,0.0494684,8.47,7.42,1.05
2983,2020_Townsend,hexa_469,6,Circle,0.123541,0.0410741,-19.5459,8.252,7.166,1.086,0.150198,0.0509163,8.289,7.259,1.03
2984,2020_Townsend,hexa_470,6,Circle,0.179644,0.0768451,-30.2973,8.392,7.197,1.195,0.13731,0.0387107,8.313,7.34,0.973
2985,2020_Townsend,hexa_471,6,Circle,0.174232,0.0383501,-27.1628,8.575,7.444,1.131,0.156982,0.0532025,8.389,7.291,1.098
2986,2020_Townsend,hexa_472,6,Circle,0.151053,0.053878,-19.2745,8.319,7.237,1.082,0.12217,0.0435386,8.03,7.022,1.008
2987,2020_Townsend,hexa_473,6,Circle,0.140603,0.039844,-20.8837,8.423,7.327,1.096,0.130754,0.0392171,8.439,7.407,1.032
2988,2020_Townsend,hexa_474,6,Circle,0.164967,0.0569391,-21.3516,8.441,7.38,1.061,0.170939,0.0688882,8.289,7.359,0.93
2989,2020_Townsend,hexa_475,6,Circle,0.152292,0.0475299,-45.7793,8.699,7.294,1.405,0.174418,0.0493095,8.287,7.233,1.054
2990,2020_Townsend,hexa_476,6,Circle,0.199801,0.0668677,-27.5512,8.205,7.063,1.142,0.19336,0.0670669,8.128,7.039,1.089
2991,2020_Townsend,hexa_477,6,Circle,0.245211,0.0944836,-32.9099,8.367,7.175,1.192,0.134224,0.0314614,8.191,7.122,1.069
2992,2020_Townsend,hexa_478,6,Circle,0.179101,0.045536,-28.8705,8.397,7.286,1.111,0.111326,0.0329893,8.228,7.039,1.189
2993,2020_Townsend,hexa_479,6,Circle,0.178325,0.0584223,-22.8243,8.364,7.232,1.132,0.163024,0.0517388,8.311,7.226,1.085
2995,2020_Townsend,hexa_481,6,Circle,0.158851,0.0482637,-36.3639,8.36,7.188,1.172,0.173752,0.0450354,8.229,7.183,1.046
2996,2020_Townsend,hexa_482,6,Circle,0.228272,0.0954036,-31.8817,8.313,7.144,1.169,0.119628,0.0351971,7.796,6.656,1.14
2997,2020_Townsend,hexa_483,6,Circle,0.142223,0.0499151,-29.6516,8.417,7.227,1.19,0.130311,0.0529933,8.185,7.105,1.08
2998,2020_Townsend,hexa_484,6,Circle,0.170636,0.0426464,-24.9094,8.484,7.354,1.13,0.171081,0.0536062,8.368,7.233,1.135
2999,2020_Townsend,hexa_485,6,Circle,0.229168,0.0800619,-27.734,8.769,7.435,1.334,0.193492,0.0605826,8.313,7.219,1.094
3000,2020_Townsend,hexa_486,6,Circle,0.153085,0.0375583,-34.0649,8.615,7.34,1.275,0.131067,0.0353715,8.912,7.723,1.189
3001,2020_Townsend,hexa_487,6,Circle,0.127067,0.0469233,-28.7529,8.345,7.184,1.161,0.114126,0.0343914,8.568,7.537,1.031
3002,2020_Townsend,hexa_488,6,Circle,0.154701,0.03739,-22.4402,8.598,7.433,1.165,0.156387,0.0387729,8.34,7.257,1.083
3003,2020_Townsend,hexa_489,6,Circle,0.154067,0.0373427,-27.3924,8.658,7.494,1.164,0.187381,0.0594145,8.411,7.312,1.099
3004,2020_Townsend,hexa_490,6,Circle,0.181183,0.057534,-26.9639,8.558,7.495,1.063,0.185699,0.0626691,8.693,7.497,1.196
3005,2020_Townsend,hexa_491,6,Circle,0.168816,0.0372975,-33.8839,8.758,7.515,1.243,0.159424,0.0469987,8.607,7.342,1.265
3006,2020_Townsend,hexa_492,6,Circle,0.151421,0.0381184,-23.5308,8.454,7.377,1.077,0.115423,0.0340171,8.553,7.478,1.075
3007,2020_Townsend,hexa_493,6,Circle,0.180018,0.0635509,,8.653,7.626,1.027,0.175751,0.0571327,,,
3008,2020_Townsend,hexa_494,6,Circle,0.208026,0.0709959,-35.2029,8.522,7.281,1.241,0.143333,0.0430459,8.259,7.12,1.139
3009,2020_Townsend,hexa_495,6,Circle,0.187556,0.0639102,-27.9434,8.715,7.473,1.242,0.165377,0.0429162,8.454,7.416,1.038
3010,2020_Townsend,hexa_496,6,Circle,0.173511,0.0574618,,,,,0.138444,0.0345646,8.299,7.348,0.951
3011,2020_Townsend,hexa_497,6,Circle,0.155391,0.0390049,-28.9927,8.562,7.477,1.085,0.117163,0.040322,8.368,7.483,0.885
3012,2020_Townsend,hexa_498,6,Circle,0.137748,0.0328216,-32.2534,8.463,7.413,1.05,0.124494,0.0349618,8.268,7.257,1.011
3013,2020_Townsend,hexa_499,6,Circle,0.20579,0.0590198,-34.1999,8.591,7.423,1.168,0.18046,0.0612296,8.135,6.981,1.154
3014,2020_Townsend,hexa_500,6,Circle,0.18389,0.0542535,-22.106,8.694,7.696,0.998,0.165158,0.0513496,8.91,7.749,1.161
3015,2020_Townsend,hexa_501,6,Circle,0.15854,0.0375381,-26.8752,8.781,7.614,1.167,0.15019,0.0376258,8.619,7.484,1.135
3016,2020_Townsend,hexa_502,6,Circle,0.225499,0.0707524,-36.6912,8.805,7.699,1.106,0.220981,0.0796106,8.489,7.377,1.112
3017,2020_Townsend,hexa_503,6,Circle,0.21977,0.0817625,-26.4453,8.297,7.122,1.175,0.164758,0.0408672,8.575,7.488,1.087
3018,2020_Townsend,hexa_504,6,Circle,0.20825,0.0692255,-19.8911,8.692,7.675,1.017,0.146352,0.0355485,8.661,7.693,0.968
3019,2020_Townsend,hexa_505,6,Circle,0.179812,0.0511838,-26.9041,8.35,7.228,1.122,0.148804,0.0387451,8.562,7.489,1.073
3020,2020_Townsend,hexa_506,6,Circle,0.235354,0.0785094,-34.1471,8.663,7.462,1.201,0.156209,0.038453,8.439,7.351,1.088
3021,2020_Townsend,hexa_507,6,Circle,0.176227,0.0384386,-33.0928,8.721,7.638,1.083,0.139666,0.0417395,8.372,7.433,0.939
3022,2020_Townsend,hexa_508,6,Circle,0.201421,0.0418742,-34.0277,9.078,7.927,1.151,0.170957,0.0386449,9.051,7.896,1.155
3023,2020_Townsend,hexa_509,6,Circle,0.165452,0.0419306,-28.1777,8.538,7.464,1.074,0.14761,0.0334925,8.632,7.566,1.066
3024,2020_Townsend,hexa_510,6,Circle,0.216499,0.0476065,-41.3565,9.07,7.986,1.084,0.170318,0.0416567,8.543,7.454,1.089
3025,2020_Townsend,hexa_511,6,Circle,0.245872,0.0830157,-28.5071,8.262,7.139,1.123,0.18779,0.0483969,8.638,7.41,1.228
3026,2020_Townsend,hexa_512,6,Circle,0.162079,0.075616,-29.1454,8.135,6.698,1.437,0.112032,0.0309364,7.657,6.552,1.105
3027,2020_Townsend,hexa_513,6,Circle,0.129184,0.0392756,,,,,0.120635,0.0447905,7.883,6.567,1.316
3028,2020_Townsend,hexa_514,6,Circle,0.183181,0.0758417,-28.684,8.221,6.895,1.326,0.129791,0.0535078,7.99,6.787,1.203
3029,2020_Townsend,hexa_515,6,Circle,0.20857,0.0726981,-24.2923,8.155,6.826,1.329,0.14151,0.0383521,7.827,6.737,1.09
3030,2020_Townsend,hexa_516,6,Circle,0.225254,0.0816242,-19.5068,7.988,6.778,1.21,0.101791,0.0371457,7.958,6.81,1.148
3031,2020_Townsend,hexa_517,6,Circle,0.164399,0.0607279,-29.0995,8.161,6.892,1.269,0.117912,0.0462582,8.033,6.793,1.24
3032,2020_Townsend,hexa_518,6,Circle,0.191325,0.0755757,-20.2927,8.058,6.857,1.201,0.14315,0.0396581,8.014,6.796,1.218
3033,2020_Townsend,hexa_519,6,Circle,0.186917,0.0887962,-27.1086,8.249,6.983,1.266,0.110897,0.0316856,8.176,7.154,1.022
3034,2020_Townsend,hexa_520,6,Circle,0.169879,0.0584707,-24.4092,8.076,6.885,1.191,0.12954,0.0552068,7.708,6.637,1.071
3035,2020_Townsend,hexa_521,6,Circle,0.171962,0.058002,-27.007,8.208,7.011,1.197,0.0888891,0.0322408,8.16,6.839,1.321
3036,2020_Townsend,hexa_522,6,Circle,0.171651,0.063811,-26.009,8.26,7.099,1.161,0.139605,0.0547173,8.03,6.904,1.126
3037,2020_Townsend,hexa_523,6,Circle,0.162973,0.0546328,,,,,0.10754,0.0409876,8.018,6.724,1.294
3038,2020_Townsend,hexa_524,6,Circle,0.178254,0.0709978,-25.7673,8.19,6.949,1.241,0.137238,0.0369737,8.163,7.04,1.123
3039,2020_Townsend,hexa_525,6,Circle,0.161519,0.039947,-29.4196,8.29,6.976,1.314,0.167281,0.0514698,7.976,6.901,1.075
3040,2020_Townsend,hexa_526,6,Circle,0.196468,0.0616915,-25.8885,8.225,7.019,1.206,0.21466,0.085183,8.197,7.053,1.144
3041,2020_Townsend,hexa_527,6,Circle,0.194087,0.0616456,-28.0652,8.098,6.845,1.253,0.235155,0.122552,8.131,7.034,1.097
3042,2020_Townsend,hexa_528,6,Circle,0.130725,0.0389044,-30.03,8.349,7.02,1.329,0.179854,0.0634083,7.957,6.749,1.208
3043,2020_Townsend,hexa_529,6,Circle,0.125177,0.0387677,-27.8128,8.201,6.937,1.264,0.115885,0.0325528,8.042,6.856,1.186
3044,2020_Townsend,hexa_530,6,Circle,0.176184,0.0966825,-29.2533,8.105,6.878,1.227,0.145043,0.0354683,8.229,6.957,1.272
3045,2020_Townsend,hexa_531,6,Circle,0.165317,0.0535062,-21.0051,8.155,7.014,1.141,0.112873,0.0326251,8.317,7.221,1.096
3046,2020_Townsend,hexa_532,6,Circle,0.142995,0.0459822,-29.544,8.287,7.038,1.249,0.121964,0.0390159,8.206,7.043,1.163
3047,2020_Townsend,hexa_533,6,Circle,0.149713,0.0373518,-16.6346,7.752,6.732,1.02,0.143753,0.0359108,7.778,6.839,0.939
3048,2020_Townsend,hexa_534,6,Circle,0.161387,0.0529125,-28.6305,8.202,6.991,1.211,0.172983,0.0389255,8.177,6.968,1.209
3049,2020_Townsend,hexa_535,6,Circle,0.167201,0.0752738,-23.1639,8.153,6.981,1.172,0.152839,0.0476706,8.189,7.062,1.127
3050,2020_Townsend,hexa_536,6,Circle,0.152704,0.0532046,-15.3766,8.037,6.925,1.112,0.145075,0.0463931,8.065,7.062,1.003
3051,2020_Townsend,hexa_537,6,Circle,0.116212,0.0387884,-32.8062,8.29,7.175,1.115,0.167371,0.0523478,8.332,7.17,1.162
3052,2020_Townsend,hexa_538,6,Circle,0.188978,0.0838041,-17.8627,8.154,6.996,1.158,0.105068,0.0326538,7.964,6.937,1.027
3053,2020_Townsend,hexa_539,6,Circle,0.124981,0.0435187,-37.6947,8.323,7.031,1.292,0.106234,0.034432,8.04,6.811,1.229
3054,2020_Townsend,hexa_540,6,Circle,0.133753,0.043821,-24.3465,8.236,7.039,1.197,0.0885301,0.0282567,8.179,7.003,1.176
3055,2020_Townsend,hexa_541,6,Circle,0.105358,0.0404982,-21.9854,8.288,7.197,1.091,0.116854,0.0430884,8.075,6.845,1.23
3056,2020_Townsend,hexa_542,6,Circle,0.134993,0.0487376,-24.0469,8.355,7.168,1.187,0.103176,0.0351366,8.165,7.078,1.087
3057,2020_Townsend,hexa_543,6,Circle,0.123479,0.0373279,-24.2346,8.15,7.143,1.007,0.118531,0.0438608,8.151,7.126,1.025
3058,2020_Townsend,hexa_544,6,Circle,0.139506,0.0416254,-23.6987,8.581,7.336,1.245,0.128393,0.0510366,8.288,7.365,0.923
3059,2020_Townsend,hexa_545,6,Circle,0.174761,0.0685232,-23.9523,8.387,7.18,1.207,0.10958,0.0335402,8.245,7.188,1.057
3060,2020_Townsend,hexa_546,6,Circle,0.191426,0.0662579,-26.117,8.315,7.208,1.107,0.129256,0.0357038,8.206,7.009,1.197
3061,2020_Townsend,hexa_547,6,Circle,0.128742,0.0334437,-19.717,8.169,7.118,1.051,0.111301,0.0378497,8.231,7.052,1.179
3062,2020_Townsend,hexa_548,6,Circle,0.145788,0.0646582,-28.4901,8.274,7.018,1.256,0.133706,0.0461723,8.399,7.478,0.921
3063,2020_Townsend,hexa_549,6,Circle,0.177344,0.0435172,-36.3642,8.542,7.184,1.358,0.200817,0.0688941,8.328,7.023,1.305
3064,2020_Townsend,hexa_550,6,Circle,0.171959,0.0492419,-36.6308,8.034,6.605,1.429,0.136425,0.0289044,8.067,7.048,1.019
3065,2020_Townsend,hexa_551,6,Circle,0.209627,0.0806004,-29.7674,8.196,6.969,1.227,0.140079,0.0331814,7.697,6.538,1.159
3066,2020_Townsend,hexa_552,6,Circle,0.225787,0.106129,-22.6461,8.226,7.109,1.117,0.153572,0.058306,8.185,7.03,1.155
3067,2020_Townsend,hexa_553,6,Circle,0.146562,0.0615814,-21.8255,8.369,7.164,1.205,0.122193,0.045222,7.904,6.858,1.046
3068,2020_Townsend,hexa_554,6,Circle,0.135353,0.040686,-25.6125,8.288,7.103,1.185,0.144775,0.0414313,7.94,6.821,1.119
3069,2020_Townsend,hexa_555,6,Circle,0.112019,0.0420243,-21.252,8.066,6.914,1.152,0.102855,0.0418816,8.178,7.021,1.157
3070,2020_Townsend,hexa_556,6,Circle,0.149199,0.0504045,-17.5703,8.198,7.09,1.108,0.119765,0.0357299,8.36,7.293,1.067
3071,2020_Townsend,hexa_557,6,Circle,0.120272,0.0397451,-33.5704,8.25,6.914,1.336,0.149445,0.0312191,7.894,6.856,1.038
3072,2020_Townsend,hexa_558,6,Circle,0.13114,0.0377055,-32.2644,8.274,7.104,1.17,0.129075,0.032113,8.194,6.951,1.243
3073,2020_Townsend,hexa_559,6,Circle,0.161583,0.0624459,-32.0016,8.297,7.074,1.223,0.130929,0.0406279,8.073,6.884,1.189
3074,2020_Townsend,hexa_560,6,Circle,0.166349,0.0616507,-29.0398,8.184,6.956,1.228,0.119882,0.0297849,8.215,7.107,1.108
3075,2020_Townsend,hexa_561,6,Circle,0.10564,0.0431943,-30.668,8.357,7.14,1.217,0.126434,0.0361752,8.184,7.205,0.979
3076,2020_Townsend,hexa_562,6,Circle,0.170699,0.0501225,-17.6191,8.407,7.212,1.195,0.138348,0.0343131,8.134,7.244,0.89
3077,2020_Townsend,hexa_563,6,Circle,0.174504,0.0488331,-30.9117,8.103,6.861,1.242,0.202395,0.0795289,7.971,6.78,1.191
3078,2020_Townsend,hexa_564,6,Circle,0.199123,0.0764222,-29.9456,8.468,7.25,1.218,0.13965,0.0426047,7.999,6.882,1.117
3079,2020_Townsend,hexa_565,6,Circle,0.20283,0.103034,-26.047,8.067,6.881,1.186,0.139867,0.0310467,8.221,7.139,1.082
3080,2020_Townsend,hexa_566,6,Circle,0.197916,0.082761,-21.5654,8.207,7.189,1.018,0.13606,0.0371402,8.287,7.254,1.033
3081,2020_Townsend,hexa_567,6,Circle,0.138981,0.0428254,-24.0825,8.329,7.202,1.127,0.139903,0.046629,8.346,7.281,1.065
3082,2020_Townsend,hexa_568,6,Circle,0.167886,0.0651646,-32.5335,8.561,7.379,1.182,0.110495,0.0330211,8.207,7.226,0.981
3083,2020_Townsend,hexa_569,6,Circle,0.207379,0.0757323,-28.8863,8.164,7.004,1.16,0.127571,0.029401,8.188,6.965,1.223
3084,2020_Townsend,hexa_570,6,Circle,0.205106,0.0552769,-19.5067,8.117,7.018,1.099,0.171214,0.0307508,8.231,7.115,1.116
3085,2020_Townsend,hexa_571,6,Circle,0.111236,0.0330538,-25.9487,8.233,7.039,1.194,0.132796,0.0372245,8.175,6.994,1.181
3086,2020_Townsend,hexa_572,6,Circle,0.134332,0.0593831,-20.1425,8.262,7.15,1.112,0.263978,0.120898,8.397,7.339,1.058
3087,2020_Townsend,hexa_573,6,Circle,0.167063,0.0475476,-35.6534,8.629,7.206,1.423,0.172871,0.0369199,8.217,7.106,1.111
3088,2020_Townsend,hexa_574,6,Circle,0.161036,0.0476161,-24.3228,8.133,6.869,1.264,0.14933,0.0493223,8.112,6.954,1.158
3089,2020_Townsend,hexa_575,6,Circle,0.199164,0.0704529,-30.2947,8.703,7.48,1.223,0.157785,0.043961,7.995,6.937,1.058
3090,2020_Townsend,hexa_576,6,Circle,0.189124,0.0853984,-25.5974,8.473,7.35,1.123,0.163351,0.0421372,8.485,7.396,1.089
3091,2020_Townsend,hexa_577,6,Circle,0.160822,0.058811,-27.0817,8.294,7.119,1.175,0.184928,0.0625281,8.229,7.192,1.037
3092,2020_Townsend,hexa_578,6,Circle,0.141873,0.0425537,-23.4337,8.257,7.081,1.176,0.10981,0.0373377,7.976,6.79,1.186
3093,2020_Townsend,hexa_579,6,Circle,0.171941,0.0734757,-26.2561,8.368,7.255,1.113,0.173062,0.0580426,8.291,7.267,1.024
3094,2020_Townsend,hexa_580,6,Circle,0.168594,0.0462064,-27.8283,8.163,7.07,1.093,0.166354,0.0397242,8.114,7.045,1.069
3095,2020_Townsend,hexa_581,6,Circle,0.19519,0.0547401,-28.6574,8.225,6.969,1.256,0.182896,0.0287634,8.117,7.125,0.992
3096,2020_Townsend,hexa_582,6,Circle,0.185353,0.0532216,-27.7213,8.2,7.041,1.159,0.153622,0.0377834,8.242,7.156,1.086
3097,2020_Townsend,hexa_583,6,Circle,0.164433,0.0473371,-24.476,8.282,7.159,1.123,0.148623,0.0317912,8.415,7.448,0.967
3098,2020_Townsend,hexa_584,6,Circle,0.165651,0.0371314,-29.0268,8.72,7.414,1.306,0.146452,0.0385237,8.293,7.198,1.095
3099,2020_Townsend,hexa_585,6,Circle,0.170597,0.0461138,-21.7918,8.037,6.937,1.1,0.146056,0.0452851,8.722,7.356,1.366
3100,2020_Townsend,hexa_586,6,Circle,0.213028,0.0698795,-25.8657,8.253,7.183,1.07,0.171196,0.0452697,8.305,7.225,1.08
3101,2020_Townsend,hexa_587,6,Circle,0.183291,0.0543315,-22.7949,8.145,7.081,1.064,0.166302,0.0431753,8.418,7.362,1.056
3102,2020_Townsend,hexa_588,6,Circle,0.137615,0.0329749,-18.6245,7.782,6.831,0.951,0.120502,0.0301329,7.997,7.014,0.983
3103,2020_Townsend,hexa_589,6,Circle,0.173832,0.0394525,-23.5236,8.499,7.332,1.167,0.139537,0.0386081,8.557,7.445,1.112
3104,2020_Townsend,hexa_590,6,Circle,0.170319,0.049738,-30.0384,8.259,7.134,1.125,0.134353,0.0497382,8.311,7.394,0.917
3105,2020_Townsend,hexa_591,6,Circle,0.160778,0.0560744,-27.492,8.514,7.287,1.227,0.165686,0.0332081,8.201,7.136,1.065
3106,2020_Townsend,hexa_592,6,Circle,0.167805,0.053667,-17.6115,8.262,7.111,1.151,0.163431,0.0494136,8.394,7.268,1.126
3107,2020_Townsend,hexa_593,6,Circle,0.186165,0.0887146,,,,,0.174099,0.0724833,8.274,7.221,1.053
3108,2020_Townsend,hexa_594,6,Circle,0.202096,0.0736929,-32.5312,8.517,7.348,1.169,0.152706,0.0363729,8.506,7.419,1.087
3109,2020_Townsend,hexa_595,6,Circle,0.140876,0.0317576,-18.1026,7.86,6.924,0.936,0.138573,0.0312864,8.126,7.204,0.922
3110,2020_Townsend,hexa_596,6,Circle,0.151291,0.0404732,-29.0506,8.534,7.384,1.15,0.155105,0.0321925,8.453,7.429,1.024
3111,2020_Townsend,hexa_597,6,Circle,0.197137,0.0653218,-26.4833,8.573,7.39,1.183,0.167585,0.038869,8.548,7.455,1.093
3112,2020_Townsend,hexa_598,6,Circle,0.18363,0.0492221,-18.7361,8.5,7.359,1.141,0.17658,0.0749016,8.372,7.354,1.018
3113,2020_Townsend,hexa_599,6,Circle,0.176285,0.0645128,-42.229,8.259,6.989,1.27,0.116949,0.0291323,8.183,7.18,1.003
3114,2020_Townsend,hexa_600,6,Circle,0.177813,0.0362636,-22.2001,8.246,7.231,1.015,0.123841,0.0319164,8.053,7.083,0.97
3115,2020_Townsend,hexa_601,6,Circle,0.181437,0.0369498,-22.8134,8.387,7.426,0.961,0.127277,0.0302076,8.197,7.264,0.933
3116,2020_Townsend,hexa_602,6,Circle,0.20187,0.0726809,-31.3377,8.516,7.414,1.102,0.172015,0.037534,8.619,7.454,1.165
3117,2020_Townsend,hexa_603,6,Circle,0.193801,0.0545526,-20.3485,8.2,7.209,0.991,0.169882,0.0340043,8.414,7.434,0.98
3118,2020_Townsend,hexa_604,6,Circle,0.187322,0.0446593,-36.0162,8.522,7.311,1.211,0.159979,0.0416074,8.681,7.659,1.022
3119,2020_Townsend,hexa_605,6,Circle,0.183036,0.0488633,-24.811,7.969,6.593,1.376,0.139419,0.0395059,7.907,6.836,1.071
3120,2020_Townsend,hexa_606,6,Circle,0.127812,0.0456752,-30.9934,8.323,7.0,1.323,0.1225,0.032272,7.85,6.7,1.15
3121,2020_Townsend,hexa_607,6,Circle,0.140882,0.0427517,-40.7755,8.326,6.94,1.386,0.16609,0.0800131,7.929,6.757,1.172
3122,2020_Townsend,hexa_608,6,Circle,0.184029,0.0774196,-26.2095,8.231,6.974,1.257,0.143665,0.0397305,7.928,6.832,1.096
3123,2020_Townsend,hexa_609,6,Circle,0.176182,0.0677346,-26.9769,8.196,6.944,1.252,0.123412,0.0547684,8.066,6.922,1.144
3124,2020_Townsend,hexa_610,6,Circle,0.165158,0.0637173,-27.1307,8.183,6.996,1.187,0.130384,0.033605,7.847,6.69,1.157
3125,2020_Townsend,hexa_611,6,Circle,0.130674,0.0407075,-30.799,8.275,7.074,1.201,0.129327,0.0522724,7.941,6.88,1.061
3126,2020_Townsend,hexa_612,6,Circle,0.141733,0.0471176,-32.6327,8.369,7.046,1.323,0.0956374,0.0349344,8.114,6.858,1.256
3127,2020_Townsend,hexa_613,6,Circle,0.161199,0.0499171,-19.7268,8.101,7.036,1.065,0.126839,0.0418001,8.11,7.133,0.977
3128,2020_Townsend,hexa_614,6,Circle,0.16717,0.0423641,,,,,0.113095,0.0517358,7.69,6.634,1.056
3129,2020_Townsend,hexa_615,6,Circle,0.131133,0.0430404,-29.3383,8.137,6.791,1.346,0.176995,0.0681188,7.838,6.728,1.11
3130,2020_Townsend,hexa_616,6,Circle,0.128948,0.0400555,-32.78,8.518,7.344,1.174,0.160848,0.0623272,8.096,6.941,1.155
3131,2020_Townsend,hexa_617,6,Circle,0.150318,0.042467,-42.7802,8.307,6.927,1.38,0.117178,0.0377091,8.274,7.065,1.209
3132,2020_Townsend,hexa_618,6,Circle,0.115517,0.0343636,-16.2567,7.887,6.796,1.091,0.102999,0.0433314,8.031,6.899,1.132
3133,2020_Townsend,hexa_619,6,Circle,0.181354,0.0730796,-27.5199,8.335,7.027,1.308,0.159877,0.0464367,8.079,6.972,1.107
3134,2020_Townsend,hexa_620,6,Circle,0.157098,0.0511939,-28.3829,8.363,7.109,1.254,0.122596,0.0376117,8.257,7.192,1.065
3135,2020_Townsend,hexa_621,6,Circle,0.205604,0.0787698,-27.6432,8.223,6.951,1.272,0.128308,0.0384925,8.232,7.263,0.969
3136,2020_Townsend,hexa_622,6,Circle,0.145346,0.0419022,-30.8565,8.313,7.15,1.163,0.143025,0.0420342,8.034,6.944,1.09
3137,2020_Townsend,hexa_623,6,Circle,0.19159,0.0644079,-26.9672,8.361,7.176,1.185,0.107454,0.0449037,7.86,6.842,1.018
3138,2020_Townsend,hexa_624,6,Circle,0.174111,0.072869,-22.0202,8.088,7.038,1.05,0.102641,0.0357778,8.228,7.184,1.044
3139,2020_Townsend,hexa_625,6,Circle,0.158813,0.0530677,-28.6667,8.19,6.978,1.212,0.143781,0.0364606,8.113,7.079,1.034
