CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9
4669,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1092,4669,-6.28,7,7,Circle,0.163519,0.0574909,-27.9056,8.905,7.732,1.173,0.152163,0.0505157,8.689,7.553,1.136,6,9,val,train,train,train,train,train,train,val,train,train
4668,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_1091,4668,-5.16,7,7,Circle,0.122448,0.0463047,-34.2702,9.045,7.83,1.215,0.115674,0.0427852,8.967,8.071,0.896,69,14,train,train,train,test,val,train,train,train,train,test
4667,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1090,4667,-6.04,7,7,Circle,0.179854,0.088617,-31.1594,8.857,7.617,1.24,0.162361,0.0642458,8.598,7.419,1.179,19,92,train,train,train,train,train,train,train,train,test,train
4666,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_1089,4666,-6.29,7,7,Circle,0.172948,0.0619151,-36.755,9.473,8.156,1.317,0.157254,0.0607381,8.907,7.692,1.215,97,73,train,train,train,test,train,train,val,train,train,train
4664,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1087,4664,-6.79,7,7,Circle,0.164123,0.0707105,-32.3094,8.721,7.462,1.259,0.133082,0.0535109,8.495,7.297,1.198,19,76,train,train,val,train,train,train,train,val,train,train
4663,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1086,4663,-5.28,7,7,Circle,0.160181,0.0495619,-22.3471,9.132,7.941,1.191,0.182192,0.0644479,9.039,7.975,1.064,64,55,train,train,train,train,val,train,train,val,train,train
4662,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1085,4662,-5.59,7,7,Circle,0.199353,0.0913416,-30.1972,9.409,8.402,1.007,0.127563,0.0427449,9.307,8.145,1.162,24,30,train,train,val,train,train,train,train,val,test,train
4661,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1084,4661,-6.41,7,7,Circle,0.111681,0.042869,-25.5184,9.226,8.135,1.091,0.135133,0.041086,9.158,8.054,1.104,49,2,train,train,test,train,test,train,val,train,train,train
4660,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_1083,4660,-6.22,7,7,Circle,0.113291,0.0457678,-27.2198,9.417,8.305,1.112,0.12291,0.0372693,8.905,7.971,0.934,82,11,train,train,train,train,val,train,val,train,train,train
4659,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1082,4659,-5.8,7,7,Circle,0.149903,0.0416468,-31.9287,9.068,7.883,1.185,0.241505,0.109787,8.695,7.477,1.218,68,70,train,test,train,train,val,val,train,train,train,train
4658,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1081,4658,-6.38,7,7,Circle,0.126456,0.0448477,-48.6734,9.5,8.296,1.204,0.0968588,0.035524,8.854,7.793,1.061,28,87,train,val,train,val,train,train,train,test,train,val
4657,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_1080,4657,-5.47,7,7,Circle,0.146047,0.0443097,-34.3799,9.242,8.037,1.205,0.134933,0.0337454,9.323,8.221,1.102,12,100,train,train,train,train,train,train,train,test,train,train
4656,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1079,4656,-5.03,7,7,Circle,0.112857,0.0455422,-19.6735,9.025,7.983,1.042,0.125317,0.0355621,8.913,7.933,0.98,56,92,train,train,train,train,test,train,train,train,train,train
4655,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1078,4655,-5.32,7,7,Circle,0.17743,0.0664784,-30.4772,9.468,8.228,1.24,0.290839,0.141798,9.0,7.808,1.192,55,52,train,train,train,val,train,train,train,val,train,train
4654,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_1077,4654,-5.99,7,7,Circle,0.164601,0.0580367,-29.5842,9.256,8.115,1.141,0.127021,0.0477715,9.204,8.203,1.001,59,5,test,train,train,train,train,train,val,train,train,train
4653,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_1076,4653,-5.06,7,7,Circle,0.124636,0.0469683,-19.9125,9.19,8.084,1.106,0.119239,0.0417182,9.066,7.976,1.09,98,52,train,train,train,test,train,train,train,val,train,train
4652,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,hepta_1075,4652,-6.0,7,7,Circle,0.11886,0.042128,-25.437,9.23,7.908,1.322,0.151622,0.053372,8.982,7.961,1.021,27,8,train,train,train,train,train,train,train,train,train,test
4651,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_1074,4651,-6.51,7,7,Circle,0.116722,0.048314,-33.281,9.289,7.984,1.305,0.153308,0.0610972,9.196,8.003,1.193,79,85,train,val,train,test,test,train,train,train,train,train
4650,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,hepta_1073,4650,-10.0,7,7,Circle,0.112185,0.0439177,-28.005,9.196,7.881,1.315,0.106278,0.0350914,9.024,8.065,0.959,51,47,test,val,train,train,train,train,train,train,train,train
4649,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_1072,4649,-5.05,7,7,Circle,0.121495,0.0472635,-20.3267,9.026,8.007,1.019,0.139241,0.0402843,8.86,7.895,0.965,70,80,train,train,train,train,train,train,train,train,train,val
4648,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1071,4648,-6.49,7,7,Circle,0.130336,0.0534931,-26.7916,9.153,8.02,1.133,0.134592,0.0453516,9.037,7.926,1.111,58,12,train,train,train,train,train,train,train,test,val,train
4647,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1070,4647,-5.54,7,7,Circle,0.135666,0.0510658,-22.7863,9.27,8.149,1.121,0.163148,0.0644052,9.162,7.904,1.258,72,13,test,train,train,train,train,train,train,train,train,train
4646,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_1069,4646,-5.86,7,7,Circle,0.135512,0.0517608,-33.681,9.345,8.11,1.235,0.140427,0.0503856,8.647,7.616,1.031,3,7,train,train,train,test,train,test,train,train,test,train
4645,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1068,4645,-5.91,7,7,Circle,0.151861,0.0683644,-25.0203,8.73,7.745,0.985,0.134763,0.0486194,8.681,7.654,1.027,13,50,test,val,train,train,train,test,train,train,train,train
4644,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_1067,4644,-5.91,7,7,Circle,0.123802,0.0511826,-31.1925,8.87,7.517,1.353,0.159519,0.0686318,8.919,7.738,1.181,41,20,train,train,train,test,train,train,test,train,train,train
4643,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1066,4643,-5.68,7,7,Circle,0.120604,0.0514604,-31.8304,9.003,7.759,1.244,0.119057,0.0460036,8.7,7.481,1.219,73,81,train,val,train,train,train,train,train,val,train,train
4642,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1065,4642,-5.33,7,7,Circle,0.159437,0.0709547,-25.2984,8.97,7.663,1.307,0.145258,0.048949,8.602,7.501,1.101,58,20,train,train,train,train,train,test,train,val,train,train
4641,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1064,4641,-6.77,7,7,Circle,0.179548,0.0718476,-34.5482,8.971,7.645,1.326,0.136544,0.0447644,8.901,7.629,1.272,31,87,train,train,train,train,train,train,train,train,train,train
4640,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_1063,4640,-7.66,7,7,Circle,0.303322,0.154052,-33.9322,9.483,8.262,1.221,0.134585,0.0507692,8.841,7.732,1.109,43,61,train,train,train,train,train,train,train,train,train,train
4639,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1062,4639,-5.56,7,7,Circle,0.13553,0.0603669,-26.0676,9.099,7.774,1.325,0.143308,0.0548735,8.623,7.538,1.085,63,24,train,train,train,val,test,train,train,train,train,train
4638,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_1061,4638,-5.96,7,7,Circle,0.145919,0.0405345,-27.518,9.17,7.906,1.264,0.159874,0.0520462,8.92,7.676,1.244,43,63,train,test,train,train,train,train,train,train,train,train
4637,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_1060,4637,-6.38,7,7,Circle,0.133541,0.0461425,-32.0056,9.107,7.785,1.322,0.105,0.039155,8.761,7.518,1.243,49,16,train,test,test,test,train,train,train,train,train,test
4636,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,hepta_1059,4636,-7.13,7,7,Circle,0.219407,0.0930325,-37.8218,9.485,8.268,1.217,0.138781,0.0540712,8.901,7.676,1.225,58,45,train,train,train,train,train,train,train,train,train,test
4635,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1058,4635,-5.55,7,7,Circle,0.149331,0.0560362,-24.1524,8.918,7.786,1.132,0.15467,0.0542996,8.896,7.791,1.105,75,79,train,train,train,train,test,train,train,train,train,train
4634,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1057,4634,-6.0,7,7,Circle,0.125015,0.0575981,-33.129,9.419,7.975,1.444,0.147773,0.0477756,8.862,7.859,1.003,64,71,train,test,train,train,train,train,train,train,train,train
4633,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_1056,4633,-6.43,7,7,Circle,0.140195,0.06571,-36.1749,8.859,7.334,1.525,0.149341,0.0476353,8.555,7.354,1.201,40,54,train,train,train,train,train,train,val,train,train,train
4632,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1055,4632,-5.96,7,7,Circle,0.140418,0.0636513,-28.7271,8.871,7.461,1.41,0.144653,0.0476579,8.416,7.198,1.218,57,78,val,train,train,train,train,train,train,train,train,test
4631,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_1054,4631,-4.0,7,7,Circle,0.124598,0.0613533,-37.6244,9.127,7.664,1.463,0.137955,0.0546751,8.495,7.209,1.286,100,50,val,test,val,train,train,train,test,train,val,train
4630,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1053,4630,-7.49,7,7,Circle,0.119469,0.0416911,-38.6431,9.488,8.143,1.345,0.117569,0.0432365,8.51,7.525,0.985,40,68,test,train,train,train,train,test,train,train,train,test
4629,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,hepta_1052,4629,-6.17,7,7,Circle,0.191337,0.0741373,-28.134,9.248,7.919,1.329,0.160273,0.076138,8.779,7.668,1.111,75,42,train,train,val,train,train,train,train,train,train,test
4628,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_1051,4628,-6.46,7,7,Circle,0.150286,0.0647966,-32.6637,8.988,7.609,1.379,0.133589,0.0582806,8.764,7.613,1.151,52,56,train,train,train,train,train,train,train,train,train,train
4623,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1046,4623,-6.94,7,7,Circle,0.193823,0.0780656,-32.086,8.907,7.67,1.237,0.150938,0.0444606,8.965,7.674,1.291,84,28,train,train,train,train,train,train,val,train,val,train
4622,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,hepta_1045,4622,-5.57,7,7,Circle,0.115109,0.0412226,-29.6499,8.921,7.671,1.25,0.117968,0.0416542,8.98,7.76,1.22,87,61,train,train,train,train,train,val,train,train,train,train
4621,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1044,4621,-10.0,7,7,Circle,0.152703,0.0584431,-29.0115,9.221,8.093,1.128,0.14698,0.0509251,9.273,8.026,1.247,73,17,train,test,test,train,train,train,train,train,train,train
4618,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,hepta_1041,4618,-10.0,7,7,Circle,0.152033,0.0626561,-43.7256,9.125,8.016,1.109,0.135799,0.0385026,8.897,7.968,0.929,63,33,train,train,train,test,test,train,train,train,val,train
4617,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1040,4617,-5.94,7,7,Circle,0.16436,0.0588868,-30.8403,8.939,7.651,1.288,0.142991,0.04907,8.904,7.653,1.251,28,87,train,train,test,val,train,train,train,train,train,train
4615,2020_Townsend,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1038,4615,-6.25,7,7,Circle,0.173013,0.0543551,-32.8701,9.161,7.964,1.197,0.143492,0.0375955,8.969,7.937,1.032,42,99,val,train,test,val,train,train,train,train,test,train
4612,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_1035,4612,-6.57,7,7,Circle,0.170565,0.0471299,-54.7606,9.805,8.544,1.261,0.126889,0.0476418,9.048,7.794,1.254,95,100,train,train,train,val,train,val,train,test,train,test
4611,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1034,4611,-10.0,7,7,Circle,0.152768,0.0608677,-33.5239,9.247,7.966,1.281,0.170772,0.0552786,9.166,7.855,1.311,75,98,train,train,val,val,test,train,train,train,train,train
4609,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,hepta_1032,4609,-6.2,7,7,Circle,0.161295,0.0536652,-31.7723,9.098,7.909,1.189,0.162961,0.0701074,9.026,7.863,1.163,32,12,test,train,train,train,train,train,train,val,test,val
4608,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_1031,4608,-5.88,7,7,Circle,0.168888,0.048463,-46.4049,9.739,8.424,1.315,0.127216,0.0329487,9.161,7.827,1.334,49,15,val,train,test,test,train,test,train,train,test,train
4607,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_1030,4607,-6.11,7,7,Circle,0.119521,0.047384,-26.1866,8.823,7.594,1.229,0.139679,0.055803,8.83,7.572,1.258,74,4,train,train,train,train,train,train,train,val,test,train
4606,2020_Townsend,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,hepta_1029,4606,-6.13,7,7,Circle,0.1415,0.0594508,-37.7598,9.157,7.799,1.358,0.148682,0.0518555,8.888,7.472,1.416,62,49,train,train,val,train,train,test,val,train,train,train
4605,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_1028,4605,-10.0,7,7,Circle,0.156334,0.0654754,-37.7989,9.251,7.979,1.272,0.177035,0.0833102,9.139,7.996,1.143,4,92,train,train,train,train,train,train,train,train,test,test
4604,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N1C,hepta_1027,4604,-10.0,7,7,Circle,0.12472,0.05275,-31.9536,9.262,8.014,1.248,0.156565,0.0483679,9.077,7.712,1.365,24,21,train,train,test,val,train,train,test,train,val,train
4603,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_1026,4603,-5.11,7,7,Circle,0.0931503,0.0390762,-30.2758,8.819,7.469,1.35,0.148749,0.0502311,9.029,7.836,1.193,51,11,train,val,train,val,train,train,train,val,train,val
4602,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,hepta_1025,4602,-5.96,7,7,Circle,0.150241,0.0528706,-28.4455,8.979,7.732,1.247,0.120237,0.0327363,8.722,7.599,1.123,90,87,train,val,train,test,train,train,train,train,train,test
